简历ID,岗位ID,数据集
R009,J2327,train
R009,J5454,train
R009,J6184,test
R009,J0010,train
R009,J4613,train
R009,J2639,train
R009,J0285,train
R009,J0550,train
R009,J0232,train
R009,J8748,test
R009,J8785,test
R009,J7116,train
R009,J7550,train
R009,J2254,train
R009,J2190,test
R009,J4362,train
R009,J1504,train
R009,J5394,valid
R009,J7209,test
R009,J2513,train
R009,J1713,train
R009,J3007,test
R009,J8579,train
R009,J8106,train
R009,J0879,valid
R009,J0945,train
R009,J0918,train
R009,J4925,test
R009,J8828,train
R009,J1815,valid
R009,J5091,train
R009,J3680,train
R009,J8082,train
R009,J0390,test
R009,J2880,train
R009,J3241,test
R009,J6488,train
R009,J2267,train
R009,J3341,train
R009,J1546,train
R009,J1877,train
R009,J1419,train
R009,J7076,test
R009,J1919,train
R009,J2858,train
R009,J7043,train
R009,J1263,train
R009,J2748,valid
R009,J4689,train
R009,J4112,train
R009,J7811,valid
R009,J5362,train
R009,J8478,train
R009,J1806,test
R009,J7262,test
R009,J4166,train
R009,J5365,train
R009,J3649,train
R009,J0832,valid
R009,J1885,train
R009,J0486,test
R009,J5702,train
R009,J3637,train
R009,J0911,train
R009,J0057,train
R009,J7223,test
R009,J0763,train
R009,J5955,train
R009,J3168,train
R009,J2146,train
R009,J5583,train
R009,J5239,train
R009,J8165,test
R009,J8188,train
R009,J4155,test
R009,J0083,train
R009,J4152,train
R009,J0431,train
R009,J6098,test
R009,J6583,test
R009,J1074,train
R009,J2978,train
R009,J3165,train
R009,J4040,train
R009,J6606,train
R009,J4926,test
R009,J7819,train
R009,J4132,train
R009,J6388,valid
R009,J3362,train
R009,J4636,train
R009,J4894,train
R009,J4555,train
R009,J7787,train
R009,J2362,test
R009,J5131,train
R009,J3039,test
R009,J4047,train
R009,J3933,train
R009,J7355,train
R009,J6626,train
R009,J1855,train
R009,J7207,train
R009,J1155,valid
R009,J2813,test
R009,J1852,valid
R009,J1182,train
R009,J0448,test
R009,J3140,test
R009,J1015,train
R009,J0578,train
R009,J0870,train
R009,J8167,train
R009,J6762,valid
R009,J2561,test
R009,J5228,train
R009,J0683,train
R009,J7374,test
R009,J0237,train
R009,J7822,valid
R009,J8227,train
R009,J4404,train
R009,J6152,valid
R009,J3229,valid
R009,J8369,valid
R009,J8713,train
R009,J0905,train
R009,J5909,train
R009,J3019,train
R009,J4619,train
R009,J0521,test
R009,J4574,valid
R009,J3586,train
R009,J7345,train
R009,J7507,train
R009,J6804,train
R009,J8642,train
R010,J2735,train
R010,J8279,valid
R010,J3693,train
R010,J5015,train
R010,J2483,train
R010,J0600,valid
R010,J6687,train
R010,J4040,train
R010,J1623,train
R010,J3411,train
R010,J8131,train
R010,J3775,train
R010,J4768,train
R010,J0831,valid
R010,J3628,train
R010,J4781,test
R010,J5275,train
R010,J4194,train
R010,J5461,valid
R010,J1905,train
R010,J5462,valid
R010,J2475,train
R010,J3285,train
R010,J6240,train
R010,J0609,train
R010,J0396,train
R010,J6347,train
R010,J2542,test
R010,J5826,test
R010,J3427,test
R010,J8527,train
R010,J1369,test
R010,J3237,valid
R010,J3007,test
R010,J8125,train
R010,J1190,test
R010,J0707,train
R010,J8496,valid
R010,J0846,train
R010,J8669,train
R010,J7907,train
R010,J3906,train
R010,J4533,train
R010,J8186,train
R010,J6014,valid
R010,J3915,test
R010,J1792,train
R010,J8004,valid
R010,J1124,test
R010,J7922,valid
R010,J7941,train
R010,J3757,train
R010,J4300,valid
R010,J8586,train
R010,J1871,train
R010,J7739,train
R010,J4580,train
R010,J8607,train
R010,J0355,train
R010,J3494,train
R010,J6190,train
R010,J7626,train
R010,J7644,test
R010,J0209,train
R010,J4818,train
R010,J5528,train
R010,J1784,train
R010,J0556,train
R010,J1030,valid
R010,J2647,valid
R010,J4412,valid
R010,J7025,train
R010,J1032,train
R010,J1172,train
R010,J8215,test
R010,J6894,valid
R010,J0991,train
R010,J6359,train
R010,J5071,train
R010,J1120,train
R010,J7663,train
R010,J1424,test
R010,J3194,train
R010,J5792,train
R010,J1738,valid
R010,J7353,train
R010,J8324,train
R010,J8146,valid
R010,J8526,valid
R010,J0315,test
R010,J1646,train
R010,J7612,train
R010,J4684,train
R010,J8818,train
R010,J5702,train
R010,J2651,train
R010,J8703,train
R010,J2729,train
R010,J0350,train
R010,J7073,train
R010,J4702,train
R010,J1762,train
R010,J1121,train
R010,J3631,train
R010,J1668,valid
R010,J2644,valid
R010,J4029,train
R010,J1111,train
R010,J5096,train
R010,J4523,train
R010,J4800,valid
R010,J6974,train
R010,J7333,valid
R010,J4990,train
R010,J7429,train
R010,J2145,train
R010,J1220,test
R010,J1744,train
R010,J0042,train
R010,J6967,test
R010,J5396,train
R010,J7319,train
R010,J3870,test
R010,J0576,train
R010,J8387,valid
R010,J3216,train
R010,J1925,train
R010,J8404,train
R010,J6226,train
R010,J2520,train
R010,J3778,train
R010,J8522,train
R010,J0526,train
R010,J8051,test
R010,J8707,train
R010,J6912,valid
R010,J8233,train
R010,J7288,test
R010,J6145,valid
R010,J3541,train
R010,J5052,train
R010,J4475,train
R010,J4558,train
R010,J1964,train
R010,J5939,train
R010,J5552,train
R010,J3150,train
R010,J3192,train
R010,J1515,train
R010,J7660,train
R011,J6134,train
R011,J6697,train
R011,J3169,train
R011,J2395,train
R011,J1349,train
R011,J1307,train
R011,J7850,test
R011,J1653,train
R011,J7008,test
R011,J6362,valid
R011,J5468,train
R011,J6179,test
R011,J0398,test
R011,J6194,test
R011,J6562,train
R011,J4627,train
R011,J7718,train
R011,J5844,train
R011,J3023,train
R011,J8194,train
R011,J8018,test
R011,J1678,train
R011,J7645,train
R011,J3407,valid
R011,J1550,train
R011,J5212,test
R011,J6573,valid
R011,J5668,train
R011,J1960,valid
R011,J0871,train
R011,J1483,valid
R011,J1596,test
R011,J8808,train
R011,J3130,test
R011,J3446,train
R011,J3783,valid
R011,J6722,valid
R011,J6320,train
R011,J6496,test
R011,J8358,test
R011,J2983,train
R011,J5486,train
R011,J7441,test
R011,J6610,train
R011,J0990,test
R011,J0128,train
R011,J7203,train
R011,J0967,train
R011,J1727,train
R011,J6767,train
R011,J5543,test
R011,J1533,test
R011,J3934,valid
R011,J5412,test
R011,J3350,train
R011,J0521,test
R011,J4750,test
R011,J5539,test
R011,J0957,train
R011,J4141,valid
R011,J0209,train
R011,J8349,test
R011,J6416,train
R011,J6520,train
R011,J3252,train
R011,J7575,train
R011,J2546,test
R011,J2867,valid
R011,J3700,test
R011,J2470,train
R011,J3049,train
R011,J3862,train
R011,J4451,train
R011,J7999,train
R011,J2760,train
R011,J4917,train
R011,J6195,train
R011,J4640,train
R011,J2114,train
R011,J7267,test
R011,J7071,train
R011,J3262,train
R011,J7152,test
R011,J5129,train
R011,J6651,train
R011,J4005,train
R011,J8090,train
R011,J2033,train
R011,J4219,train
R011,J2107,train
R011,J2400,train
R011,J3857,train
R011,J6712,valid
R011,J7345,train
R011,J4388,test
R011,J2701,test
R011,J8797,train
R011,J4187,train
R011,J1291,train
R011,J3962,test
R011,J5102,train
R011,J1537,valid
R011,J2380,train
R011,J0614,valid
R011,J6986,train
R011,J4216,train
R011,J2623,train
R011,J6275,train
R011,J4405,train
R011,J7932,test
R011,J5477,test
R011,J4268,train
R011,J1732,train
R011,J2175,valid
R011,J6893,train
R011,J2667,valid
R011,J6393,train
R011,J8811,test
R011,J0140,train
R011,J4822,train
R011,J4368,test
R011,J3018,train
R011,J3373,train
R011,J0717,test
R011,J3453,train
R011,J5214,test
R011,J7808,test
R011,J3216,train
R011,J5499,train
R011,J4070,train
R011,J3891,train
R011,J1809,train
R011,J4159,valid
R011,J2118,valid
R011,J6170,train
R011,J5762,train
R011,J1615,valid
R011,J1878,train
R011,J1144,train
R011,J4108,test
R011,J3228,train
R011,J3168,train
R011,J2079,valid
R011,J2431,test
R011,J3707,train
R011,J1152,train
R011,J6860,train
R011,J7022,train
R011,J7315,train
R011,J1115,test
R012,J2963,valid
R012,J5806,test
R012,J8725,train
R012,J2217,train
R012,J4471,train
R012,J7528,train
R012,J3479,valid
R012,J2080,train
R012,J7164,test
R012,J1611,valid
R012,J5426,train
R012,J1413,train
R012,J2224,train
R012,J1122,train
R012,J2230,test
R012,J0307,valid
R012,J7579,train
R012,J2090,train
R012,J5443,train
R012,J7305,train
R012,J6860,train
R012,J1989,train
R012,J2524,valid
R012,J0859,valid
R012,J8438,train
R012,J8218,train
R012,J0626,train
R012,J5410,train
R012,J5958,train
R012,J4619,train
R012,J8077,train
R012,J8747,valid
R012,J8100,train
R012,J1032,train
R012,J2386,train
R012,J3427,test
R012,J8662,train
R012,J2708,train
R012,J1658,train
R012,J3510,valid
R012,J6524,train
R012,J1403,train
R012,J6993,train
R012,J5382,valid
R012,J2673,train
R012,J2975,train
R012,J7718,train
R012,J3714,valid
R012,J8783,train
R012,J5362,train
R012,J3991,valid
R012,J5265,train
R012,J4411,test
R012,J7676,valid
R012,J5269,train
R012,J8653,train
R012,J2599,valid
R012,J5818,train
R012,J0497,train
R012,J4236,test
R012,J0406,train
R012,J8019,train
R012,J7892,test
R012,J5232,train
R012,J1176,train
R012,J3468,train
R012,J4701,test
R012,J3502,train
R012,J8449,test
R012,J6375,train
R012,J0442,train
R012,J7798,train
R012,J2315,test
R012,J7010,valid
R012,J0206,test
R012,J6471,train
R012,J1957,test
R012,J3635,train
R012,J6567,train
R012,J4433,train
R012,J4556,train
R012,J8692,train
R012,J6884,train
R012,J7189,train
R012,J3506,test
R012,J2400,train
R012,J5508,train
R012,J6645,test
R012,J1671,train
R012,J8007,valid
R012,J5536,train
R012,J2167,train
R012,J4686,test
R012,J7498,test
R012,J3131,train
R012,J6948,train
R012,J6830,test
R012,J8212,train
R012,J6982,train
R012,J8623,test
R012,J8261,train
R012,J6802,train
R012,J3781,train
R012,J4031,train
R012,J7429,train
R012,J1380,train
R012,J0071,train
R012,J5620,train
R012,J8774,train
R012,J3100,train
R012,J6801,train
R012,J1065,train
R012,J8647,train
R012,J1958,train
R012,J5575,train
R012,J1833,test
R012,J2660,train
R012,J5113,train
R012,J7378,valid
R012,J7004,train
R012,J0928,train
R012,J0742,valid
R012,J5357,train
R012,J6909,train
R012,J7408,train
R012,J6921,valid
R012,J2505,train
R012,J4174,train
R012,J0865,train
R012,J4732,valid
R012,J3377,train
R012,J2516,train
R012,J2544,train
R012,J3453,train
R012,J6350,test
R012,J4569,train
R012,J1392,train
R012,J1841,train
R012,J8536,test
R012,J1641,test
R012,J5899,test
R012,J1034,train
R012,J0633,train
R012,J4598,valid
R012,J5298,train
R012,J1412,train
R012,J3863,train
R012,J2069,train
R012,J2203,train
R012,J0827,train
R013,J6038,valid
R013,J6373,train
R013,J4103,train
R013,J1347,train
R013,J8431,train
R013,J3847,valid
R013,J1378,train
R013,J4300,valid
R013,J5634,train
R013,J8736,train
R013,J4671,test
R013,J2030,train
R013,J0005,train
R013,J5509,train
R013,J8111,train
R013,J1471,train
R013,J8128,train
R013,J5669,test
R013,J2849,train
R013,J3216,train
R013,J2529,test
R013,J0928,train
R013,J6546,train
R013,J5006,train
R013,J6482,valid
R013,J5642,train
R013,J3949,test
R013,J5427,train
R013,J4497,train
R013,J4821,train
R013,J5853,test
R013,J2548,valid
R013,J0078,train
R013,J8049,train
R013,J8240,train
R013,J2564,train
R013,J0283,train
R013,J3894,train
R013,J5615,valid
R013,J3566,train
R013,J2201,train
R013,J8765,train
R013,J4506,train
R013,J6684,train
R013,J5310,train
R013,J6229,train
R013,J5946,train
R013,J1717,train
R013,J8392,train
R013,J5163,test
R013,J3794,train
R013,J8269,train
R013,J6439,train
R013,J2520,train
R013,J4514,test
R013,J6641,test
R013,J6395,train
R013,J6305,train
R013,J4216,train
R013,J7379,test
R013,J8482,train
R013,J5376,test
R013,J7485,train
R013,J8315,train
R013,J2869,valid
R013,J6623,train
R013,J6751,train
R013,J3790,train
R013,J7973,train
R013,J4765,train
R013,J8385,train
R013,J8685,train
R013,J4334,train
R013,J0449,train
R013,J1801,test
R013,J8800,valid
R013,J7594,train
R013,J6659,train
R013,J4128,train
R013,J7243,valid
R013,J3874,train
R013,J2950,train
R013,J2933,train
R013,J2318,train
R013,J7905,test
R013,J8071,valid
R013,J4404,train
R013,J1902,test
R013,J8560,train
R013,J5651,test
R013,J5138,test
R013,J8828,train
R013,J0646,valid
R013,J0835,valid
R013,J1050,valid
R013,J3476,test
R013,J1176,train
R013,J2208,test
R013,J0756,train
R013,J1356,train
R013,J0970,train
R013,J2851,train
R013,J4623,train
R013,J3531,train
R013,J3350,train
R013,J5409,train
R013,J5309,train
R013,J2163,train
R013,J4722,train
R013,J2710,valid
R013,J1893,train
R013,J5266,train
R013,J5876,train
R013,J4361,train
R013,J1350,train
R013,J6452,valid
R013,J6727,train
R013,J3172,train
R013,J2069,train
R013,J8569,train
R013,J4729,test
R013,J1264,train
R013,J0723,train
R013,J5416,train
R013,J1586,train
R013,J4650,valid
R013,J3587,train
R013,J4874,test
R013,J4883,train
R013,J2475,train
R013,J4323,train
R013,J5150,train
R013,J4050,train
R013,J4945,train
R013,J7262,test
R013,J6016,train
R013,J3627,train
R013,J3735,train
R013,J1974,train
R013,J3084,test
R013,J0966,train
R013,J3550,valid
R013,J3010,train
R013,J2884,train
R013,J0629,train
R013,J8739,test
R013,J0325,train
R013,J1940,train
R013,J7111,train
R013,J8496,valid
R014,J3111,train
R014,J6081,train
R014,J7890,train
R014,J4312,train
R014,J4785,valid
R014,J3228,train
R014,J6627,train
R014,J1752,train
R014,J1021,train
R014,J1234,test
R014,J4196,train
R014,J2725,valid
R014,J0682,train
R014,J4784,test
R014,J6412,train
R014,J2027,train
R014,J2794,test
R014,J2493,train
R014,J8448,train
R014,J7799,train
R014,J8391,train
R014,J1602,train
R014,J2730,train
R014,J7417,train
R014,J5732,train
R014,J1347,train
R014,J0156,train
R014,J8476,train
R014,J0284,train
R014,J4563,train
R014,J8295,valid
R014,J1671,train
R014,J2529,test
R014,J4990,train
R014,J8486,train
R014,J0225,test
R014,J4178,valid
R014,J2388,valid
R014,J8182,test
R014,J8825,train
R014,J1089,train
R014,J7531,test
R014,J3659,valid
R014,J6227,train
R014,J2263,train
R014,J4379,train
R014,J2985,train
R014,J1141,valid
R014,J6189,train
R014,J8047,test
R014,J8752,train
R014,J4761,train
R014,J3761,train
R014,J0627,train
R014,J7466,valid
R014,J4456,train
R014,J3315,train
R014,J8456,train
R014,J5352,valid
R014,J3790,train
R014,J6434,train
R014,J0527,train
R014,J1650,test
R014,J7600,train
R014,J3649,train
R014,J1530,train
R014,J0311,train
R014,J4931,train
R014,J8283,train
R014,J4632,train
R014,J4188,test
R014,J0777,train
R014,J1709,train
R014,J1886,test
R014,J3930,test
R014,J8799,valid
R014,J6064,train
R014,J1668,valid
R014,J1341,train
R014,J5193,train
R014,J8083,train
R014,J5568,train
R014,J1751,train
R014,J6092,train
R014,J0105,train
R014,J8128,train
R014,J5292,train
R014,J0582,train
R014,J6429,train
R014,J4510,train
R014,J2471,train
R014,J2214,test
R014,J5652,train
R014,J5784,valid
R014,J1854,train
R014,J8046,test
R014,J0858,train
R014,J2508,train
R014,J7534,train
R014,J6057,train
R014,J6879,train
R014,J1922,train
R014,J6316,train
R014,J5172,train
R014,J2119,train
R014,J7408,train
R014,J5922,train
R014,J5426,train
R014,J1249,train
R014,J4061,test
R014,J1171,train
R014,J6076,valid
R014,J3640,train
R014,J4498,train
R014,J2375,train
R014,J8666,valid
R014,J7052,train
R014,J2641,train
R014,J0834,valid
R014,J4128,train
R014,J0418,test
R014,J6458,train
R014,J3959,train
R014,J4013,train
R014,J6884,train
R014,J7164,test
R014,J6643,train
R014,J5754,test
R014,J4795,train
R014,J8253,train
R014,J4609,train
R014,J4577,train
R014,J1535,train
R014,J2947,valid
R014,J6632,train
R014,J4762,train
R014,J0655,train
R014,J3894,train
R014,J6374,train
R014,J5362,train
R014,J3299,train
R014,J1214,valid
R014,J0205,test
R014,J4432,train
R014,J7440,train
R014,J5892,train
R014,J7416,train
R014,J8112,train
R014,J6138,train
R014,J1323,valid
R015,J2764,valid
R015,J2765,train
R015,J2766,train
R015,J2767,train
R015,J2768,train
R015,J2769,train
R015,J2770,test
R015,J2771,train
R015,J2772,train
R015,J2773,train
R015,J2774,train
R015,J2775,train
R015,J2776,test
R015,J2777,train
R015,J2778,valid
R015,J2779,test
R015,J2780,valid
R015,J2781,train
R015,J2782,valid
R015,J2783,train
R015,J2784,train
R015,J2785,valid
R015,J2786,test
R015,J2787,train
R015,J2788,train
R015,J2789,test
R015,J2790,train
R015,J2791,valid
R015,J2792,train
R015,J2793,valid
R015,J2794,test
R015,J2795,valid
R015,J2796,train
R015,J2797,train
R015,J2798,train
R015,J2799,test
R015,J2800,train
R015,J2801,test
R015,J2802,test
R015,J2803,train
R015,J2804,valid
R015,J2805,test
R015,J2806,test
R015,J2807,train
R015,J2808,valid
R015,J2809,train
R015,J2810,train
R015,J2811,test
R015,J2812,train
R015,J2813,test
R015,J2814,train
R015,J2815,valid
R015,J2816,train
R015,J2817,train
R015,J2818,test
R015,J2819,train
R015,J2820,train
R015,J2821,train
R015,J2822,train
R015,J2823,train
R015,J2824,train
R015,J2825,train
R015,J2826,train
R015,J2827,train
R015,J2828,test
R015,J2829,train
R015,J2830,valid
R015,J2831,valid
R015,J2832,train
R015,J2833,valid
R015,J2834,train
R015,J2835,train
R015,J2836,train
R015,J2837,test
R015,J2838,train
R015,J2839,train
R015,J2840,valid
R015,J2841,train
R015,J2842,train
R015,J2843,train
R015,J2844,train
R015,J2845,train
R015,J2846,train
R015,J2847,valid
R015,J2848,train
R015,J2849,train
R015,J2850,train
R015,J2851,train
R015,J2852,train
R015,J2853,train
R015,J2854,train
R015,J2855,valid
R015,J2856,train
R015,J2857,test
R015,J2858,train
R015,J2859,train
R015,J2860,train
R015,J2861,train
R015,J2862,valid
R015,J2863,train
R015,J2864,test
R015,J2865,train
R015,J2866,train
R015,J2867,valid
R015,J2868,train
R015,J2869,valid
R015,J2870,valid
R015,J2871,train
R015,J2872,train
R015,J2873,train
R015,J2874,test
R015,J2875,train
R015,J2876,valid
R015,J2877,train
R015,J2878,valid
R015,J2879,train
R015,J2880,train
R015,J2881,train
R015,J2882,train
R015,J2883,train
R015,J2884,train
R015,J2885,train
R015,J2886,train
R015,J2887,train
R015,J2888,train
R015,J2889,train
R015,J2890,train
R015,J2891,train
R015,J2892,test
R015,J2893,train
R015,J2894,train
R015,J2895,test
R015,J2896,train
R015,J2897,train
R015,J2898,test
R015,J2899,train
R015,J2900,train
R015,J2901,train
R015,J2902,train
R015,J2903,train
R015,J2904,test
R015,J2905,train
R015,J2906,train
R015,J2907,valid
R015,J2908,train
R015,J2909,test
R015,J2910,valid
R015,J2911,test
R015,J2912,train
R015,J2913,valid
R015,J2914,test
R015,J2915,train
R015,J2916,train
R015,J2917,train
R015,J2918,train
R015,J2919,train
R015,J2920,valid
R015,J2921,train
R015,J2922,valid
R015,J2923,train
R015,J2924,test
R015,J2925,train
R015,J2926,train
R015,J2927,train
R015,J2928,valid
R015,J2929,train
R015,J2930,test
R015,J2931,train
R015,J2932,train
R015,J2933,train
R015,J2934,train
R015,J2935,train
R015,J2936,train
R015,J2937,train
R015,J2938,train
R015,J2939,train
R015,J2940,train
R015,J2941,train
R015,J2942,test
R015,J2943,test
R015,J2944,train
R015,J2945,valid
R015,J2946,train
R015,J2947,valid
R015,J2948,train
R015,J2949,valid
R015,J2950,train
R015,J2951,train
R015,J2952,train
R015,J2953,train
R015,J2954,train
R015,J2955,train
R015,J2956,train
R015,J2957,train
R015,J2958,valid
R015,J2959,valid
R015,J2960,train
R015,J2961,test
R015,J2962,test
R015,J2963,valid
R015,J2964,train
R015,J2965,test
R015,J2966,test
R015,J2967,test
R015,J2968,train
R015,J2969,train
R015,J2970,train
R015,J2971,train
R015,J2972,valid
R015,J2973,train
R015,J2974,train
R015,J2975,train
R015,J2976,train
R015,J2977,train
R015,J2978,train
R015,J2979,train
R015,J2980,train
R015,J2981,train
R015,J2982,train
R015,J2983,train
R015,J2984,valid
R015,J2985,train
R015,J2986,train
R015,J2987,train
R015,J2988,train
R015,J2989,train
R015,J2990,train
R015,J2991,valid
R015,J2992,test
R015,J2993,test
R015,J2994,train
R015,J2995,valid
R015,J2996,train
R015,J2997,train
R015,J2998,train
R015,J2999,train
R015,J3000,train
R015,J3001,test
R015,J3002,test
R015,J3003,train
R015,J3004,test
R015,J3005,train
R015,J3006,train
R015,J3007,test
R015,J3008,test
R015,J3009,train
R015,J3010,train
R015,J3011,train
R015,J3012,train
R015,J3013,train
R015,J3014,train
R015,J3015,valid
R015,J3016,train
R015,J3017,train
R015,J3018,train
